"","name","P1A1","P1A10","P1A11","P1A12","P1A2","P1A3","P1A4","P1A5","P1A6","P1A7","P1A8","P1A9","P1B1","P1B10","P1B11","P1B12","P1B2","P1B3","P1B4","P1B5","P1B6","P1B7","P1B8","P1B9","P1C1","P1C10","P1C11","P1C12","P1C2","P1C3","P1C4","P1C5","P1C6","P1C7","P1C8","P1C9","P1D1","P1D10","P1D11","P1D12","P1D3","P1D4","P1D5","P1D6","P1D7","P1D8","P1D9","P1E1","P1E10","P1E11","P1E12","P1E2","P1E3","P1E4","P1E5","P1E6","P1E7","P1E8","P1E9","P1F1","P1F10","P1F11","P1F12","P1F2","P1F3","P1F4","P1F5","P1F6","P1F7","P1F8","P1F9","P1G1","P1G10","P1G11","P1G12","P1G2","P1G3","P1G4","P1G5","P1G6","P1G7","P1G8","P1G9","P1H1","P1H10","P1H11","P1H12","P1H2","P1H3","P1H4","P1H5","P1H7","P1H8","P1H9","P2A1","P2A10","P2A11","P2A12","P2A2","P2A3","P2A4","P2A5","P2A6","P2A7","P2A8","P2A9","P2B1","P2B10","P2B11","P2B12","P2B2","P2B3","P2B4","P2B5","P2B6","P2B7","P2B8","P2B9","P2C1","P2C10","P2C11","P2C12","P2C2","P2C3","P2C4","P2C5","P2C6","P2C7","P2C8","P2C9","P2D1","P2D10","P2D11","P2D12","P2D2","P2D3","P2D4","P2D5","P2D6","P2D7","P2D8","P2D9","P2E1","P2E10","P2E11","P2E2","P2E3","P2E4","P2E5","P2E6","P2E7","P2E8","P2E9","P2F1","P2F10","P2F11","P2F2","P2F3","P2F4","P2F5","P2F6","P2F7","P2F8","P2F9","P2G1","P2G10","P2G11","P2G2","P2G3","P2G4","P2G5","P2G6","P2G7","P2G8","P2G9","P2H1","P2H10","P2H11","P2H2","P2H3","P2H4","P2H5","P2H6","P2H7","P2H8","P2H9"
"YOR198C","BFR1",0,0,0,0,0,1.3486431792019,0,0,0,3.24141601524961,0,0,0,0,2.30874730669182,3.36582946769057,0,0,0,0,0,0,0,0,0,0,1.72135476535345,0,0,0,0,0,0,0,0,0,1.0999105268664,0,0,0,0,0,0,0,0,1.06535465306713,1.55072807107879,0,1.54313802427948,1.13561978749431,1.4121019121098,0,0,0,2.13440086222243,0,0,1.74823703596201,0,0,0,0,1.99866542769123,0,0,0,0,0,1.05715609638089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11659141841937,1.56359996625274,0,0,2.28106387755851,2.02461413562547,4.63809025214526,1.71754066633225,0,1.52784179413346,0,4.42820146897941,3.53096128785713,2.1186392660934,0,0,0,0,0,3.77190679810864,2.5258228621295,0,0,0,4.71943912031329,4.03869421195153,2.33060516024998,0,0,0,3.97909708813088,0,0,0,3.7534937926697,0,0,6.26709271065358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26490246063564,2.43482779446403,0,2.79912754148517,0,0,0,2.54734153262264,0,3.23043167015947,3.65064939702718,4.16011577363663,4.80961587311232,4.6355011688548,0,0,0,0,6.39249560053017,2.35845132215243,3.81963742335894,3.95009368954307,3.24704474940318,4.83822347299384,0,3.07308462234982,0,0,2.02324872798237,1.53373887208244,0,0,0,1.00324162874014,2.55645321945848,0,0,0,0,1.34556533424882,3.13189377964474,0,0,0,1.07227762334019,0,3.66598957902308,2.41115467088016,3.97206536527088
"YLL018C","DPS1",0,0,1.33634265957997,0,0,1.46198877886817,0,1.62545508704038,0,2.32773683744093,0,0,0,0,0,3.44057408433753,0,1.95380788303662,1.46882109954095,0,0,0,1.44137492383767,1.48461978983207,0,1.84416199781096,1.09447896571263,0,0,0,0,1.03026008331368,1.07014289599174,0,0,0,1.21581894570481,1.26083828839764,0,0,2.0001604898041,0,0,0,0,1.47793214195584,1.29713316096737,2.45983881014127,0,0,1.82133882566432,0,1.84874430411231,0,2.15305272738446,0,0,2.27976746828688,0,0,0,0,2.42612847060578,0,0,1.83944099739355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06537010343751,1.27243384771788,0,1.67047700584122,2.02217737116208,1.72326154565439,2.12661037876035,1.34164385209222,0,0,0,2.7901423289658,1.8926645053126,1.56165925667602,0,0,0,0,0,2.12104447965183,2.09823049246153,0,0,1.79052827292113,3.81371151970663,2.91455717780261,1.60549847379723,0,0,0,2.44005010904092,0,0,0,0,0,0,3.98828907581136,0,0,0,0,0,1.01907119976582,1.65857159623643,0,0,0,2.73598763213394,0,2.59161203104546,1.0520098250474,0,2.14710139423527,1.75292722669712,0,2.34267409022599,0,0,3.01122033272063,2.28830898778369,0,1.9615338859395,3.21212397133288,3.50795655438065,3.2363941230587,3.294137727598,0,0,0,0,4.71483076267275,2.586601167976,2.22964638270476,2.8835787989737,2.00993988641462,3.05667458695995,0,1.84508426393968,3.01539983695703,0,2.90257789837052,2.17095888006396,0,0,1.53823633822406,0,3.00070097569864,1.4364396038547,1.45662856008318,1.13018105812457,0,1.31367942877933,2.94291821973495,2.09821633936679,1.72966133073286,0,1.44581456615038,1.39021915630713,2.48466573112844,2.64306476117706,3.59436498907791
"YJL076W","NET1",1.20363129207321,0,0,2.01580886905154,0,0,0,0,0,2.76206284665132,0,0,0,0,1.00028379472634,0,0,0,0,0,0,0,0,0,1.16567409629864,0,0,0,0,0,0,0,1.37298316396776,0,0,0,0,0,0,0,0,0,0,0,0,1.04541415220643,0,0,1.28605638693965,0,1.9829954763938,0,0,0,2.67377161110973,0,0,0,0,0,0,0,1.37108840347158,0,0,0,0,0,2.6149605991058,0,0,2.40341763427278,0,0,0,0,0,0,0,0,0,0,0,0,4.39895023837614,0,4.07129845333128,2.39535965191173,4.23906301117156,3.55452974075088,0,5.56781742872776,4.38175273832906,2.86388768391396,1.70778348408248,0,0,0,0,1.27329022238662,0,0,0,3.27981319515959,3.47116179044311,0,3.08374461208786,2.30737410717102,4.37711608400074,4.09582803234674,0,1.63173461397302,0,0,0,0,0,0,2.81091984357331,1.36649915977225,1.17103316670051,6.14261700264352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51601346575828,0,0,0,1.95457161306201,0,1.10607675215347,0,5.82526743818516,0,0,0,0,0,0,0,0,2.70805357576141,0,5.78231603413613,0,1.42824613399761,0,0,0,0,0,0,0,0,0,0,1.36910612930373,1.07050389871626,1.19449291606785,1.4298827230287,0,0,2.64178110096799,5.09625480975876,0,0,0,1.94871116308774,0,2.5660011506914,1.20235168377889,1.11645212470233
"YKR092C","SRP40",0,0,0,1.47815835307152,0,0,0,0,0,0,0,0,0,0,0,2.24922060968676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30045873278308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42671549414879,1.58791685872133,1.30027537043484,0,2.3876947420937,3.88718270521841,3.24138287648116,2.5415582934878,1.5277164125194,1.42978345231563,1.55651053957318,0,3.20633975475118,1.83210608580793,0,0,0,0,0,0,0,0,1.90580708212893,0,0,0,0,1.24858486150866,0,0,1.38968827642445,0,0,0,1.29737000654027,0,1.6465316020083,4.95191459616668,0,0,0,1.50089631703581,1.21024869246436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08401590037438,0,2.95332558989612,0,0,0,0,0,0,0,0,3.74420065318187,0,3.25615271420383,0,1.12141520258593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59424445208193,2.63780569982569,0,0,0,0,0,2.58557528887809,0,1.24504023993554
"YGL252C","RTG2",0,0,0,1.31268318446075,0,0,0,0,0,0,0,0,0,0,0,3.22471763631647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0522091097761,0,0,0,0,0,0,0,0,0,1.30996617347189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93179686213621,1.96781564545874,0,1.02604255613604,2.02533393074707,2.51713738525138,0,2.39879480238616,1.55516447327542,1.73546561954549,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30206061076612,2.58430446484402,2.557508691029,0,0,0,0,0,0,0,0,1.54078934524854,1.23964076006837,1.41679204558491,3.40384317575477,0,0,1.52816193159795,0,0,0,0,0,0,1.49250372561484,0,0,0,0,0,0,1.6694020669465,1.19403738948685,0,0,0,1.07472120258081,0,0,2.55568863236456,0,0,0,0,0,0,0,0,3.32011914040558,0,2.28936431919266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11709162741869,0,0,0,0,0,0,0,0
"YPL127C","HHO1",0,0,0,1.18475754434828,0,0,0,0,0,0,0,0,0,0,0,3.05875601447264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70831940171295,2.82929543558403,0,0,2.56836710697649,2.50228887093003,1.96315397243047,2.6232416841521,0,2.57144150714586,0,0,1.44199521856404,1.48101906797952,0,0,0,0,0,1.22696781041239,1.50662499986279,0,0,0,3.195196912013,2.88611685499629,0,0,0,0,0,0,0,0,1.28070666334464,0,0,2.50692387430233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59023596143435,0,0,0,0,0,2.43459386675278,0,3.54393278322032,0,0,0,0,0,0,0,0,4.70055406957416,0,4.92589902762632,0,1.98775100200178,0,0,1.05822958372361,0,0,0,0,0,0,0,1.484740442679,0,0,0,0,0,0,2.33186712683475,0,0,0,0,0,0,0,0
"YNL091W","NST1",0,0,0,1.3995997532133,0,0,0,0,0,0,0,0,0,0,0,3.4203621027773,0,0,1.03684297907501,0,0,0,0,1.1335884130953,1.4882675164088,0,0,0,0,0,0,0,1.34361893867097,0,0,0,0,2.05564037872262,0,0,1.83960033614864,0,0,0,0,0,0,0,0,0,2.00165689353502,0,1.81662247041603,0,1.61200098529508,0,0,1.77402352763712,0,0,0,0,2.0950530399071,0,0,0,0,0,0,0,0,1.389816461446,0,0,0,0,0,0,0,0,0,0,0,0,2.58846073394266,3.22323607140099,0,0,3.28408802169478,3.15900827463619,2.32816734195619,3.48069419646521,0,2.90994505179654,0,0,2.11721900741646,0,0,0,0,0,0,0,0,0,0,0,3.40438821641962,2.1939125313384,0,0,0,0,0,0,0,0,1.50070313953621,0,0,3.47591730554034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49160460303272,0,1.35971156951051,0,0,0,0,0,0,0,3.36316220243668,1.19124403506282,1.49598679037043,1.43247318291521,1.10731030607355,0,0,0,0,4.16362516541517,0,3.4418955103481,0,0,1.10911624248723,0,1.58782197229753,0,0,0,1.51770688855456,0,0,0,1.06101464663398,0,0,0,0,0,2.43947929529317,3.71476897044733,2.21305648935927,0,0,1.72331178469011,0,2.35532824597185,2.21373494739415,2.93605975921011
"YIL127C","RRT14",0,0,0,2.31289696847437,0,0,0,0,0,0,0,0,0,0,0,4.02443442638804,0,0,0,0,0,0,0,0,1.15965789090179,0,0,0,0,0,0,0,0,0,0,0,0,1.32258380117606,0,0,1.80991505377819,0,0,0,0,1.2559592074924,0,0,0,0,1.6091725936043,0,0,0,1.4731186176519,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90525551733016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83630870236306,3.54274224812233,1.45474404730869,1.35123532318808,3.53807203517717,3.49651039764068,3.4812346143124,2.91912688672614,0,3.29880303993335,2.42069601771564,0,3.54061577781007,2.33855641521179,0,0,0,0,0,1.61437580734179,2.13592910594882,0,3.20913788431172,1.3531808361232,4.43074660041579,3.94200909982674,0,0,0,0,0,0,0,0,1.61429388992054,0,0,4.10150668593765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73910748444923,0,0,0,0,0,2.32057268854826,0,4.31672894831732,0,0,0,0,0,0,0,0,4.66080448615648,0,5.30479618327841,0,2.06845083739626,0,0,1.22727117003291,0,0,3.49295174984085,1.32205445257647,0,0,0,1.36233039125249,1.87781263148398,0,0,0,0,2.23942586388544,3.10358500870273,0,0,0,0,0,1.75504417951208,1.05330009077913,2.33203982326027
"YNL124W","NAF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37808690576628,4.41427099528854,0,0,0,4.78664065323068,0,4.52574470467297,2.86463882342538,4.91181113144194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56610856755348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2790639751031,1.116319864859,1.39616458838417,1.95486164877194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YDL173W","PAR32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62267349600317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44657398097416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58059317641884,2.68926586968698,0,0,3.63914534793261,3.1673263523758,0,3.3563018256884,0,0,0,0,0,0,0,0,0,0,0,0,2.38259825527172,0,0,1.70286411341511,4.0815991693601,3.38463444644928,0,0,0,0,0,0,0,0,2.04201017355222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9697092775785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22442018767525,0,0,0,0
"YHR038W","RRF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46131425761885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00763299335484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46521414876752,0,0,0,0,0,2.11342228921197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17482417340088,0,0,5.87112310835485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32922481005957,2.7380070818161,2.69753115242761,2.45767883804534,0,0,0,0,0,0,6.12984969532606,1.53017031134969,3.25768958396692,2.01762415589829,0,2.08929563966209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99992266420011,0,0,0,0,0,1.38052271112248,0,3.70324973030449
"YHR019C","DED81",0,0,0,0,0,0,0,0,0,1.58751386206643,0,0,0,0,0,2.31217947461792,0,0,0,0,0,0,0,0,0,1.07684377003491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15624975840419,0,1.29549892152458,0,1.27454491655158,0,0,1.42125612901299,0,0,0,0,1.55238832632587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03745597047425,1.18415775453419,0,1.30242986237232,0,0,0,0,1.7963253292655,1.23831506762037,1.24555939139738,0,0,0,2.1688507278622,0,1.59513472571249,1.48056263887682,0,0,1.08230971023933,2.57808035237792,1.90540257778365,0,1.12444143399868,0,1.11031003033875,1.06405200997295,0,0,0,1.59978873846664,0,1.84024436173575,2.90797152886813,1.74154544492104,1.64918168097868,0,0,2.14879653850817,0,0,0,1.02639892123993,0,1.87197326504976,0,0,0,0,1.18044268387745,1.07804475512388,1.97138063755728,1.40756165677262,0,0,0,1.45902163717858,0,1.25089612858894,2.12818993624678,2.49348456854565,2.12202830943342,2.22614219854195,0,0,0,0,3.1952904833495,1.51036148533251,1.5132760179568,1.81909458206669,1.22873458851724,1.81351225087178,1.67976248966521,1.14884555187579,0,0,1.77434762875618,1.41643392582629,0,0,0,0,1.99903538987434,0,0,0,0,1.03749482754887,2.26763985679397,1.42362017251239,0,0,0,0,1.74617802028495,1.67129345333469,2.40251237997974
"YKL160W","ELF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26232941225184,1.96170522659779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69523595777741,0,0,0,0,0,0,0,0,2.86129502391563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35450154589105,0,0,0,0,0,0,1.73115321103262,0,0,0,0,1.27775682636133,0,0,0,2.59076267598242,3.36212683244759,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53503422062765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50597513591328,0,0,0,0,0,0,0,0,0,6.1864145411633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YOL006C","TOP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40375305011964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22771831461593,0,0,0,0,1.03318707054736,2.62692551255671,0,0,0,0,0,0,1.04333350333727,0,0,0,0,2.59628212034636,0,0,0,0,0,1.07031524293761,0,0,0,0,1.32388319217334,0,3.47850764502052,0,0,0,0,1.5208096185225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33208200872499,0,1.00164132406754,1.21870901381596,1.45190906171491,1.74472477365911,1.46241352766131,1.3568925019197,1.21860214888439,0,0,1.03038435422423,2.91912000631633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50877220791299,0,0,0,0,0,1.26381069264902,1.29129435396934,1.78155128670205
"YDR381W","YRA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1678440321202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1836532227355,0,0,0,1.20023689578418,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48696496476869,0,0,0,0,0,0,0,0,0,0,0,0,3.86532913416554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67004678043387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YDR120C","TRM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16100864652517,0,0,0,1.69528841192386,2.73916188157097,1.85048817106803,0,0,0,0,2.50863581928837,0,0,0,0,0,0,0,0,0,0,0,2.16280678051898,0,0,0,0,0,0,0,0,0,0,0,0,3.15249577596053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45038221087008,0,0,0,0,0,0,0,0,1.25286877493701,1.33678804690285,0,0,0,0,0,0,3.35553025353416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34077924960718,0,0,0,0,0,1.53432757140005,0,0
"YDR033W","MRH1",0,0,0,1.17648290714709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17585985082227,0,0,0,0,0,0,0,0,0,0,0,0,1.20540640639336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15596868685476,2.28498503932212,0,0,1.43040116097845,1.56423987161779,1.22978495904083,1.52026315357257,0,1.01097865358403,0,0,0,0,0,0,0,1.20341777659611,0,1.47454941461247,0,0,0,0,1.94158330293619,1.58326189297582,0,1.15427423798443,0,1.132058694876,1.11924137879384,0,0,0,0,0,0,1.68562487159222,1.16256339444507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40526406244843,0,0,0,0,0,0,2.07373609862146,0,0,0,0,0,0,0,0,1.86565994988429,0,1.10769774926623,0,0,0,0,0,0,0,1.72519985329873,1.19642091077852,0,0,0,0,1.87666816148632,0,1.36457219147238,1.14008332923649,0,1.00549488494506,1.54865166899537,0,0,0,1.17327120828987,1.23419308664063,1.22052073341272,1.06924739561733,1.64921533467554
"YGR202C","PCT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61669110414856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16602858867141,0,0,0,1.35164451978972,0,0,0,0,0,0,0,1.51999000986929,0,0,0,0,0,0,0,0,1.05004423942694,0,0,0,0,0,0,0,0,0,0,0,0,1.30046084274034,1.17340870002265,0,0,2.36402386894713,2.1747529732182,2.21874109182821,2.12792181195691,0,2.0115808856159,0,0,2.44413360264267,0,0,0,0,0,0,0,1.15123570221619,0,1.06410003906511,0,2.22642346711532,1.0601406435214,0,0,0,0,0,0,0,0,1.08195445863992,0,0,3.16947198736195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1688967901585,0,0,0,0,0,0,0,2.24335225784189,0,1.06285364565374,0,0,0,0,0,0,2.34777899921347,0,1.06040756149555,0,0,0,0,0,0,0,1.86632309746945,0,0,0,0,0,1.43817161424941,0,0,0,0,1.41861064158875,2.4877453437598,0,0,0,1.03550417002685,0,1.58138931676123,1.3191933695345,2.10813033327417
"YGR094W","VAS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26553890561647,0,0,0,0,0,0,0,0,0,0,0,0,1.52116825285487,1.371370755435,0,0,0,0,1.62756022656986,0,0,0,0,0,2.42116537005703,1.45909681507654,0,0,0,0,0,0,0,0,0,0,2.1360292389298,0,0,0,0,1.02601138748415,0,0,0,0,0,1.83839976062585,0,0,0,1.32485734645938,2.00379733827675,2.60742397077113,2.12497226766346,1.3216284866339,1.9443814387712,0,0,2.4290760353358,0,0,2.48358549989197,1.03505545073014,1.95572052585341,0,0,1.83463546088957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45333275607257,0,1.30437473867081
"YJL034W","KAR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12917196100052,0,1.0804296065439,0,0,0,0,1.06559070146651,0,0,0,0,0,0,0,1.0088527762261,0,0,0,1.2803981836906,1.15094024853336,1.07709170946102,0,0,0,1.312599559003,0,0,0,0,0,1.31710514157588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2259256648792,1.34954241620445,1.11848376085863,0,0,0,0,1.54152028912514,0,0,1.38638339639927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02856584247834,0,1.06300612432648
"YDR037W","KRS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2548104675805,0,1.65398561492628,0,0,0,0,1.52695114855401,1.28197277884962,0,0,0,0,1.34565709911416,0,0,0,1.19889453799518,0,2.11130070399503,0,1.68695064110719,0,2.12813859951622,0,0,0,0,0,1.3223960605844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2705292422855,2.19284554452507,1.62493213281069,0,0,0,0,2.23532789075085,0,0,2.29000324607316,1.1078275479266,1.59705990194489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YDR514C","YDR514C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36399079325458,0,0,0,0,0,0,0,0,1.67789155815645,0,0,0,0,0,0,0,0,0,0,0,0,1.50764304319863,0,0,0,0,0,0,0,1.17699259321443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80280199076161,0,0,1.16359225151999,1.51620243137998,0,1.39398707595555,0,0,0,0,0,0,0,0,0,0,1.63556546222383,0,0,0,0,0,2.38785680285134,1.18377966515372,0,0,0,0,0,0,0,0,0,1.96340061502588,1.2594410561256,0,0,0,1.68117572443041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10783775396285,0,0,0,0,1.38435800851355,0,0,0,0,0,2.23327281927708,2.76090285865857,1.35416482961856,1.8095023270731,0,0,1.30093347860472,0,0,2.54405622518717,0,1.4748713827806,0,0,0,1.29491785537202,1.4646711003116,1.05167907850854,0,2.31340149056542,0,0,0,0,0,0,0,0,0,0,0,0
"YBL028C","YBL028C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36220876794896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23267701641897,0,0,0,0,0,1.41850849743427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35538585155204,2.39391314062864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71612743051877,0,1.75962697669394,0,0,0,0,0,0,0,1.16744855012994,5.25454532171307,0,1.40622549266996,0,1.69430628156695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97486948105772,0,0,0,0,0,0,0,0
