"","name","P1A1","P1A10","P1A11","P1A12","P1A2","P1A3","P1A4","P1A5","P1A6","P1A7","P1A8","P1A9","P1B1","P1B10","P1B11","P1B12","P1B2","P1B3","P1B4","P1B5","P1B6","P1B7","P1B8","P1B9","P1C1","P1C10","P1C11","P1C12","P1C2","P1C3","P1C4","P1C5","P1C6","P1C7","P1C8","P1C9","P1D1","P1D10","P1D11","P1D12","P1D3","P1D4","P1D5","P1D6","P1D7","P1D8","P1D9","P1E1","P1E10","P1E11","P1E12","P1E2","P1E3","P1E4","P1E5","P1E6","P1E7","P1E8","P1E9","P1F1","P1F10","P1F11","P1F12","P1F2","P1F3","P1F4","P1F5","P1F6","P1F7","P1F8","P1F9","P1G1","P1G10","P1G11","P1G12","P1G2","P1G3","P1G4","P1G5","P1G6","P1G7","P1G8","P1G9","P1H1","P1H10","P1H11","P1H12","P1H2","P1H3","P1H4","P1H5","P1H7","P1H8","P1H9","P2A1","P2A10","P2A11","P2A12","P2A2","P2A3","P2A4","P2A5","P2A6","P2A7","P2A8","P2A9","P2B1","P2B10","P2B11","P2B12","P2B2","P2B3","P2B4","P2B5","P2B6","P2B7","P2B8","P2B9","P2C1","P2C10","P2C11","P2C12","P2C2","P2C3","P2C4","P2C5","P2C6","P2C7","P2C8","P2C9","P2D1","P2D10","P2D11","P2D12","P2D2","P2D3","P2D4","P2D5","P2D6","P2D7","P2D8","P2D9","P2E1","P2E10","P2E11","P2E2","P2E3","P2E4","P2E5","P2E6","P2E7","P2E8","P2E9","P2F1","P2F10","P2F11","P2F2","P2F3","P2F4","P2F5","P2F6","P2F7","P2F8","P2F9","P2G1","P2G10","P2G11","P2G2","P2G3","P2G4","P2G5","P2G6","P2G7","P2G8","P2G9","P2H1","P2H10","P2H11","P2H2","P2H3","P2H4","P2H5","P2H6","P2H7","P2H8","P2H9"
"YOR119C","RIO1",0,0,0,2.08584260382917,0,0,0,0,0,0,0,0,0,0,0,3.50921370465382,0,0,1.09793969349923,0,0,0,0,0,2.05445394239814,0,0,0,0,0,0,0,0,0,0,0,0,2.05333831231384,0,0,1.78225000270433,0,0,0,0,1.76867518723407,0,0,0,0,1.82619282035414,0,1.09780025850525,0,1.83871906188773,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4912276754352,0,0,1.63042052836409,0,0,0,0,0,0,0,0,0,0,0,0,3.77673454057691,3.98298046904362,1.03224827245516,1.84769852898687,3.73877095877492,4.04226913659997,2.01769772814352,3.82590030573692,1.16799561485655,3.26738804124244,1.13600762596454,0,2.17713140953252,1.44297743840035,0,0,0,0,0,1.06684037966514,1.67069228591834,0,1.41790907307068,0,3.29463668774382,2.91808100002168,0,1.33288223837824,0,0,0,0,0,0,0,0,0,3.0359432152616,0,0,0,0,0,0,0,0,0,1.34814787102027,0,0,0,0,0,0,1.50786073126721,0,0,0,0,0,2.38112856608328,0,4.48334999922382,0,0,0,0,0,0,0,0,4.42280164328994,0,5.0032332066474,0,1.95921453051722,0,0,0,0,0,2.3840291437876,1.72101146259282,0,0,1.64485717882298,1.92529612402855,1.68178237102854,1.37288261413,0,0,0,2.54552713210699,3.38436846755939,1.69099380856859,1.58675369294241,0,1.35944931136294,0,1.70648295277038,1.62647875438388,2.32308044125328
"YIL096C","BMT5",0,0,0,1.65974888167818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42236159306734,0,0,2.11480128500045,0,0,0,0,1.51118019360013,0,0,0,0,1.78152417024127,0,0,0,1.86465259647795,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56645364044586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14129386244931,0,0,0,2.51102431656848,2.50108017891541,2.77763609261047,0,0,2.0960963637262,0,0,1.47042317974004,0,0,0,0,0,1.07734644554741,1.58588482793713,0,0,0,3.76319735187915,2.97079444971876,0,1.88173232468886,0,0,0,0,0,0,1.07782947388575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57641345558508,0,0,0,0,0,1.57288931904332,0,3.3319753378891,0,0,0,0,0,0,0,0,5.04193963056348,0,4.35181755619504,0,1.14691953330185,0,0,0,0,0,0,0,0,0,0,0,0,1.87495801682621,0,0,0,2.6762526283112,3.63833384557455,0,0,0,1.1036919109808,0,1.81106133462365,1.32331213062735,2.45681596466494
"YLR068W","FYV7",0,0,0,1.62694594654693,0,0,0,0,0,0,0,0,0,0,0,3.28056583007815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47512794631649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44579467768157,3.85186338615459,1.21612120708692,0,3.46710877546025,3.42964528090082,1.91776903992657,3.5371919431859,1.60319784876814,3.13191284423893,2.10279233377836,0,1.82764902454004,1.32907643376351,0,0,0,0,0,1.0243026010302,1.27280064831451,0,0,0,3.38937166647251,3.21842422018259,0,0,0,0,0,0,0,0,1.20168518916724,0,0,2.67607251362805,0,0,0,0,0,0,0,0,0,1.03798819652916,0,0,0,0,0,0,1.76371853450672,0,0,0,0,0,1.90531357688676,0,3.98024501693561,0,0,0,0,0,0,0,0,4.36347068152629,0,4.62740431983439,0,1.74409590122246,0,0,0,0,0,1.93706709727656,0,0,0,0,1.88116769236437,0,0,0,0,0,1.53582170138354,2.64091681613259,0,0,0,0,0,1.26111884824911,0,1.10407031091061
"YFR001W","LOC1",0,0,0,2.01880489472904,0,0,0,0,0,0,0,0,0,0,0,3.56206410004506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26890292919328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92013397248123,4.07993262774329,0,0,3.87608663664921,3.63403077191109,2.17715010082039,3.91381112783682,0,3.75961668118773,1.94157485548736,0,1.54832985234311,2.01105296903003,0,0,0,0,0,1.33774057926209,1.75647142183274,0,0,0,3.84546199377569,3.40489900900752,0,0,0,0,0,0,0,0,1.42782105582469,0,0,3.01441926138324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97794737554339,0,0,0,0,0,2.989337446003,0,5.15714430278111,0,0,0,0,0,0,0,0,5.50981092980206,0,5.55431906737886,0,2.66572789096134,0,0,1.52481480554739,0,0,0,0,0,0,0,2.419481703208,0,0,0,0,0,1.05611906169738,2.78643305178398,0,0,0,0,0,0,0,0
"YKL099C","UTP11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34324505450867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31742125084325,3.48200930509128,1.54428244070868,3.29163304220028,0,0,1.45639649340091,0,1.02463300616177,1.27357685928637,0,0,0,0,0,1.11857671537817,1.46643675243057,0,0,0,3.40052116944003,2.81432786957118,0,0,0,0,0,0,0,0,1.09640860008716,0,0,2.64910840978693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40410891105947,0,0,0,0,0,1.78917904553285,0,3.8600298428181,0,0,0,0,0,0,0,0,5.00946729803759,0,4.91410235150051,0,1.68380455439588,0,0,0,0,0,0,0,0,0,0,1.33868524999994,0,0,0,0,0,0,2.25725100295602,0,0,0,0,0,0,0,0
"YDR412W","RRP17",0,0,0,1.42326661442667,0,0,0,0,0,0,0,0,0,0,0,3.06061918216366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16039283445287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30471641179498,2.55934106859385,0,0,2.21472520464672,2.71459222967815,3.30340975475208,1.90843316681185,0,2.06616548280574,1.40905576292086,0,3.46655048126204,1.64293411230186,0,0,0,0,0,1.61154639405646,2.22667297258851,0,1.56522178966896,0,3.49945846587302,2.26713084227884,0,0,0,0,0,0,0,0,1.31848927720627,0,0,4.64615338650247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60591931310467,0,4.36850486105601,0,0,0,0,0,0,0,0,4.03110040298298,0,3.8747232210416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8666021520341,0,0,0,0,0,0,0,1.32232896015288
"YPL127C","HHO1",0,0,0,1.18475754434828,0,0,0,0,0,0,0,0,0,0,0,3.05875601447264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70831940171295,2.82929543558403,0,0,2.56836710697649,2.50228887093003,1.96315397243047,2.6232416841521,0,2.57144150714586,0,0,1.44199521856404,1.48101906797952,0,0,0,0,0,1.22696781041239,1.50662499986279,0,0,0,3.195196912013,2.88611685499629,0,0,0,0,0,0,0,0,1.28070666334464,0,0,2.50692387430233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59023596143435,0,0,0,0,0,2.43459386675278,0,3.54393278322032,0,0,0,0,0,0,0,0,4.70055406957416,0,4.92589902762632,0,1.98775100200178,0,0,1.05822958372361,0,0,0,0,0,0,0,1.484740442679,0,0,0,0,0,0,2.33186712683475,0,0,0,0,0,0,0,0
"YDL213C","NOP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47050370771421,0,0,0,0,0,0,0,0,1.43823368383001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6578772683901,3.48286372196874,0,0,2.45439893276732,2.65275231196155,2.56164621959811,2.32160722051545,0,1.80914803148732,0,0,2.12143977161924,1.33096880775964,0,0,0,0,0,1.06097409873041,1.85367450133112,0,0,0,3.43278841035563,2.42479864262629,0,0,0,0,0,0,0,0,1.38141959492764,0,0,3.6604825022743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73004734647944,0,0,0,0,0,1.99877881449622,0,3.88233552935611,0,0,0,0,0,0,0,0,4.70527745811455,0,4.22627989382188,0,1.86563788838235,0,0,0,0,0,2.47631885585558,0,0,0,0,0,0,0,0,0,0,0,2.64393841870688,0,0,0,0,0,0,0,1.55578405721626
"YLR061W","RPL22A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83672303825881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12979973442405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76889439978989,1.39082362372892,0,0,1.16573575315539,1.49286936675241,3.05418861834077,1.36686614372823,0,1.11989809245327,1.21215567045531,1.07141762715842,3.29744373978977,0,0,1.36893361186604,0,1.70898197844543,0,1.98153189351506,1.48644480727628,0,0,0,3.33560699650557,2.60355277949279,0,1.3133402872375,0,0,1.07614652862369,0,0,0,1.96029721096056,0,0,4.2739953109351,1.73764604307288,0,0,0,1.21677506514023,0,0,0,0,0,0,0,0,0,0,0,1.43151296363835,1.53634762500081,0,0,0,0,1.28045823468861,0,3.09754578260275,0,1.22698247477525,1.51293386582349,1.16371388273758,0,0,0,0,3.51539406015932,0,2.72318751445022,0,0,1.1086513991001,0,0,0,0,1.09806121840475,0,0,0,0,0,0,0,0,0,0,0,1.64784841702708,0,0,0,0,0,1.41395437836755,1.00518581680461,1.75232256387136
"YER002W","NOP16",0,0,0,1.40674085130141,0,0,0,0,0,0,0,0,0,0,0,3.89393667903481,0,0,0,0,0,0,0,0,0,0,1.68566265743612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43883398775525,2.29969713910144,0,0,2.0893517666364,0,3.99930996531206,1.61028873373501,0,1.95119060631948,2.17018230094881,0,2.95937787864158,2.12772216441308,0,1.46656631897975,0,0,0,1.86672013445054,2.81424571506003,0,0,1.28534151563604,4.39515485866725,2.89044073628346,0,2.49723405765281,0,0,0,0,0,0,1.93820642627058,0,0,5.35254027891717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10043624628678,0,0,0,0,0,2.06417432689552,0,4.32219654370209,0,0,0,0,0,0,0,0,5.30735540110765,0,4.66643070283054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YKR092C","SRP40",0,0,0,1.47815835307152,0,0,0,0,0,0,0,0,0,0,0,2.24922060968676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30045873278308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42671549414879,1.58791685872133,1.30027537043484,0,2.3876947420937,3.88718270521841,3.24138287648116,2.5415582934878,1.5277164125194,1.42978345231563,1.55651053957318,0,3.20633975475118,1.83210608580793,0,0,0,0,0,0,0,0,1.90580708212893,0,0,0,0,1.24858486150866,0,0,1.38968827642445,0,0,0,1.29737000654027,0,1.6465316020083,4.95191459616668,0,0,0,1.50089631703581,1.21024869246436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08401590037438,0,2.95332558989612,0,0,0,0,0,0,0,0,3.74420065318187,0,3.25615271420383,0,1.12141520258593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59424445208193,2.63780569982569,0,0,0,0,0,2.58557528887809,0,1.24504023993554
"YDL075W","RPL31A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94361479769635,0,0,0,0,0,0,0,0,1.40196719988822,0,0,0,0,0,0,0,0,0,0,0,0,1.08055865420175,0,0,2.43903267784722,0,0,0,0,1.3632765924703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66530670530687,2.73915733023855,0,0,2.33431655409913,2.41953673917758,2.71241156871975,2.03994628980286,0,1.85819009569762,0,0,2.86595769141671,1.08804447724707,0,0,0,0,0,1.21418815608802,1.82922271327472,0,0,0,3.08754911396221,2.21429787830375,0,0,0,0,0,0,0,0,1.53873313856817,0,0,3.55664746692268,0,0,0,0,0,0,0,0,0,0,0,1.12572665629743,0,0,0,0,1.3649654391434,0,0,0,0,0,1.65846100378295,0,3.58203464311203,0,0,0,0,0,0,0,0,4.15778463878573,1.08771784636456,3.19226100615049,0,0,0,0,0,0,0,3.17600637574811,1.54855154647449,0,0,0,1.04564874674415,2.70518330172528,0,0,0,0,1.61091566060575,3.0233601972337,0,0,0,0,0,0,1.57577064676692,2.38034081182769
"YNL308C","KRI1",0,0,0,1.00931165573807,0,0,0,0,0,0,0,0,0,0,0,2.66812784224394,0,0,0,0,0,0,0,0,1.78296980727987,0,0,0,0,0,0,0,0,0,0,0,0,1.01978591841661,0,0,1.44887164079828,0,0,0,0,1.05417702218218,0,0,0,0,0,0,0,0,1.23755544689401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34722813465034,2.99392809675456,0,1.05269943019813,2.95640761845067,3.002146002617,2.24619642447683,2.92252525170124,0,2.90487986699292,0,0,2.40289372383321,0,0,0,0,0,0,0,1.22125189893448,0,0,0,2.16502509023211,2.00649947116861,0,0,0,0,0,0,0,0,0,0,0,2.85034505636592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15760752273324,0,0,0,0,0,1.46331392338832,0,3.97914292259166,0,0,0,0,0,0,0,1.56961990992015,4.56344168144632,0,3.02703172868689,0,0,0,0,0,1.44237887434637,0,2.64132257319429,1.16047754679652,0,0,0,1.55665322150027,1.59317144196665,0,0,0,0,1.79471618689225,3.05651088226096,0,0,0,1.14442155246862,0,1.39927458980631,1.50860611261686,2.26911666958236
"YGR202C","PCT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61669110414856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16602858867141,0,0,0,1.35164451978972,0,0,0,0,0,0,0,1.51999000986929,0,0,0,0,0,0,0,0,1.05004423942694,0,0,0,0,0,0,0,0,0,0,0,0,1.30046084274034,1.17340870002265,0,0,2.36402386894713,2.1747529732182,2.21874109182821,2.12792181195691,0,2.0115808856159,0,0,2.44413360264267,0,0,0,0,0,0,0,1.15123570221619,0,1.06410003906511,0,2.22642346711532,1.0601406435214,0,0,0,0,0,0,0,0,1.08195445863992,0,0,3.16947198736195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1688967901585,0,0,0,0,0,0,0,2.24335225784189,0,1.06285364565374,0,0,0,0,0,0,2.34777899921347,0,1.06040756149555,0,0,0,0,0,0,0,1.86632309746945,0,0,0,0,0,1.43817161424941,0,0,0,0,1.41861064158875,2.4877453437598,0,0,0,1.03550417002685,0,1.58138931676123,1.3191933695345,2.10813033327417
"YGR103W","NOP7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22605233364978,0,0,0,0,0,0,0,0,1.08694985269199,0,0,0,0,0,0,0,0,0,0,0,0,1.0670021758105,0,0,1.07079234616779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66427874389885,2.38147636667483,0,0,2.2596447503086,2.29758694793703,1.39961648911601,2.2671313784829,0,1.67765819787045,0,0,1.44816286297935,0,0,0,0,0,0,0,0,0,0,0,2.33417421499449,1.71520804278523,0,0,0,0,0,0,0,0,0,0,0,2.16382442304355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93362373374789,0,0,0,0,0,0,0,0,2.82257006436513,0,1.95742014606922,0,0,0,0,0,0,0,1.65941542446142,0,0,0,1.00736029993249,0,1.24788602615752,0,0,0,0,1.48474787460912,2.28963784058814,0,1.13659633020007,0,0,0,0,0,1.67837852991684
"YGL078C","DBP3",0,0,0,1.14007421058006,0,0,0,0,0,0,0,0,0,0,0,2.40224578755314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09425750118692,0,0,1.207752491459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23728238605411,2.23711422194209,0,0,2.35519459396646,2.0933023772397,1.57222255717329,2.17961224577617,0,2.02387369143616,0,0,1.65341176650748,0,0,0,0,0,0,0,1.21779996638604,0,0,0,2.20924544928511,2.04903169560431,0,0,0,0,0,0,0,0,0,0,0,2.00550325609925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50229537928431,0,3.00496452286431,0,0,0,0,0,0,0,0,3.05151027239756,0,3.16952266666842,0,1.01437907640759,0,0,0,0,0,1.8611512628611,0,0,0,0,0,1.2899789710693,1.15183120609765,0,0,0,1.51936559017649,2.06481593957919,0,0,0,0,0,0,0,1.43188798450289
"YCL054W","SPB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79717238433335,0,0,0,0,0,0,0,0,1.04969977033643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27094729375493,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03511311748578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73881502702937,2.66643745156216,0,1.00559615173692,2.47024141670881,2.62468448938826,1.44676674996183,2.74174863164918,0,2.09062371285371,1.30397478364472,0,1.85143292854053,0,0,0,0,0,0,0,0,0,1.42899612848273,0,2.92499985280041,2.21982803233685,0,0,0,0,0,0,0,0,0,0,0,2.60913073181017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94878869057365,0,0,0,0,0,0,0,0,3.18077641179458,0,3.06657996963687,0,0,0,0,0,0,0,1.44474136438055,0,0,0,0,0,0,0,0,0,0,1.18181881961503,2.28467402349296,0,0,0,0,0,1.12464681034432,0,1.62048103286782
"YKL172W","EBP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42983653712541,0,0,0,0,0,0,0,0,1.78417743738741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00752373612785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11836057184413,2.96063966424681,0,0,2.71520709834659,2.93830376433351,1.89310449539807,2.88996165808232,0,2.24255010754062,0,0,1.90153168139932,0,0,0,0,0,0,0,0,0,1.7933637906905,0,2.64552501004849,1.83975231878421,0,0,0,0,0,0,0,0,0,0,0,2.61617023946888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26091585079079,0,0,0,0,0,0,0,1.28236466086512,3.50326714825961,0,2.92461965680093,0,0,0,0,0,0,0,1.76654300490544,1.13355609706139,0,0,1.00907105814926,0,1.15482176584918,0,0,0,0,1.2519204080031,2.47238444879261,0,0,0,0,0,1.17300954284889,1.07686880350874,2.04256784888858
"YKL021C","MAK11",0,0,0,0,0,0,0,0,1.36563839579935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32335172635003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66042800016878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83055653335286,3.70405635261242,4.01817179790258,3.52238626233046,2.5175573756553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35963693894924,0,0,0,0,2.17680890863122,4.04648931342849,0,0,0,0,0,2.70722110131207,2.30069068609462,0
"YNR054C","ESF2",0,0,0,2.71189938565606,0,0,0,0,1.14846613505084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73842808458813,0,1.6839272606905,0,0,1.90504462229381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32660723254064,0,0,3.71225304090041,0,0,0,0,0,0,0,0,0,0,0,0,3.27345182568342,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49797154297067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05615265199841,0,5.6459503934915,3.09753580441224,3.10076423460989,3.63197587255495,2.40096393553705,0,0,0,0,5.52906208576376,0,2.57541339871916,0,0,2.18526402199904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52055471166996,0,0,0,0,0,0,0,4.40967111972331
"YHR038W","RRF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46131425761885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00763299335484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46521414876752,0,0,0,0,0,2.11342228921197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17482417340088,0,0,5.87112310835485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32922481005957,2.7380070818161,2.69753115242761,2.45767883804534,0,0,0,0,0,0,6.12984969532606,1.53017031134969,3.25768958396692,2.01762415589829,0,2.08929563966209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99992266420011,0,0,0,0,0,1.38052271112248,0,3.70324973030449
"YER007C-A","TMA20",0,0,0,0,0,0,0,0,0,1.49947555547875,0,0,0,0,1.97962236516813,3.00818081834728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09462968441811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01090509270153,1.49336652892866,0,0,0,0,0,0,0,0,1.43498601287802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50168490582553,0,0,0,0,3.69703712275043,0,0,0,0,0,0,0,0,0,0,0,4.19423106796014,3.2508474754303,1.09677653838408,2.99656650388073,0,0,0,0,0,0,3.05676591473207,0,0,5.75035665744742,0,0,0,0,0,0,0,0,2.27409014676187,0,0,0,0,0,0,2.27290435377175,1.78955488841685,0,2.22551195870084,0,1.86581861701413,0,2.39410895408037,0,0,2.93884921657424,3.34872242797384,3.54722695751613,3.686761528282,0,0,0,0,0,0,2.98395907349235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30221043696511,0,0,0,0,0,0,0,3.02397520986516
"YJR014W","TMA22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93484678328653,2.88927028133148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44215275216606,0,0,0,0,0,1.04150944368376,0,0,0,0,0,0,0,1.38164060544058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55217242521366,0,0,0,0,3.23799822678333,3.11273917933567,0,0,0,0,0,0,2.6439893302726,2.36686863096983,0,0,1.74100099301917,4.09801338224887,2.69513525917112,0,2.29274191526304,1.63570892915742,1.9809587787541,2.31975143285636,0,0,0,3.1124468315284,0,0,5.70282557830729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93436051609638,2.75450962197042,0,0,0,0,2.29130314969087,0,0,2.93117905795916,3.38914108973357,3.52409735945095,3.48020332111556,0,0,0,0,5.41960420444031,0,3.31288074375777,2.67548676954955,1.86896089130191,3.04135455025356,0,2.02816053638138,0,0,0,0,0,0,0,0,1.75569677178485,0,0,0,0,0,2.3499629633096,0,0,0,0,0,2.16420284576853,1.57856267713306,2.69939994448404
